,name,qid,measure,value
61375,Advanced BM25,10907,ndcg_cut.100,0.9029
61240,Advanced BM25,109122,map,0.6727
61241,Advanced BM25,109122,recip_rank,1.0
61242,Advanced BM25,109122,P.5,0.6
61243,Advanced BM25,109122,P.10,0.3
61244,Advanced BM25,109122,P.100,0.04
61245,Advanced BM25,109122,ndcg_cut.5,0.7929
61246,Advanced BM25,109122,ndcg_cut.10,0.7929
61247,Advanced BM25,109122,ndcg_cut.100,0.8538
61384,Advanced BM25,109225,map,0.7381
61385,Advanced BM25,109225,recip_rank,1.0
61386,Advanced BM25,109225,P.5,0.6
61387,Advanced BM25,109225,P.10,0.4
61388,Advanced BM25,109225,P.100,0.05
61389,Advanced BM25,109225,ndcg_cut.5,0.7406
61390,Advanced BM25,109225,ndcg_cut.10,0.8719
61391,Advanced BM25,109225,ndcg_cut.100,0.9081
61408,Advanced BM25,109240,map,0.2667
61409,Advanced BM25,109240,recip_rank,0.3333
61410,Advanced BM25,109240,P.5,0.4
61411,Advanced BM25,109240,P.10,0.3
61412,Advanced BM25,109240,P.100,0.03
61413,Advanced BM25,109240,ndcg_cut.5,0.378
61414,Advanced BM25,109240,ndcg_cut.10,0.4421
61415,Advanced BM25,109240,ndcg_cut.100,0.4421
61424,Advanced BM25,10950,map,0.2447
61425,Advanced BM25,10950,recip_rank,0.5
61426,Advanced BM25,10950,P.5,0.4
61427,Advanced BM25,10950,P.10,0.3
61428,Advanced BM25,10950,P.100,0.05
61429,Advanced BM25,10950,ndcg_cut.5,0.247
61430,Advanced BM25,10950,ndcg_cut.10,0.3244
61431,Advanced BM25,10950,ndcg_cut.100,0.4277
61448,Advanced BM25,10963,map,1.0
61449,Advanced BM25,10963,recip_rank,1.0
61450,Advanced BM25,10963,P.5,1.0
61451,Advanced BM25,10963,P.10,0.5
61452,Advanced BM25,10963,P.100,0.05
61453,Advanced BM25,10963,ndcg_cut.5,0.9065
61454,Advanced BM25,10963,ndcg_cut.10,0.9065
61455,Advanced BM25,10963,ndcg_cut.100,0.9065
61920,Advanced BM25,109654,map,0.6
61921,Advanced BM25,109654,recip_rank,1.0
61922,Advanced BM25,109654,P.5,0.6
61923,Advanced BM25,109654,P.10,0.3
61924,Advanced BM25,109654,P.100,0.03
61925,Advanced BM25,109654,ndcg_cut.5,0.6995
61926,Advanced BM25,109654,ndcg_cut.10,0.6995
61927,Advanced BM25,109654,ndcg_cut.100,0.6995
61456,Advanced BM25,10968,map,0.1703
61457,Advanced BM25,10968,recip_rank,1.0
61458,Advanced BM25,10968,P.5,0.2
61459,Advanced BM25,10968,P.10,0.1
61460,Advanced BM25,10968,P.100,0.02
61461,Advanced BM25,10968,ndcg_cut.5,0.2533
61462,Advanced BM25,10968,ndcg_cut.10,0.2323
61463,Advanced BM25,10968,ndcg_cut.100,0.2678
62360,Advanced BM25,110010,map,0.0213
62361,Advanced BM25,110010,recip_rank,0.0286
62362,Advanced BM25,110010,P.5,0.0
62363,Advanced BM25,110010,P.10,0.0
62364,Advanced BM25,110010,P.100,0.03
62365,Advanced BM25,110010,ndcg_cut.5,0.0
62366,Advanced BM25,110010,ndcg_cut.10,0.0
62367,Advanced BM25,110010,ndcg_cut.100,0.1699
62488,Advanced BM25,110091,map,0.1043
62489,Advanced BM25,110091,recip_rank,0.3333
62490,Advanced BM25,110091,P.5,0.2
62491,Advanced BM25,110091,P.10,0.1
62492,Advanced BM25,110091,P.100,0.04
62493,Advanced BM25,110091,ndcg_cut.5,0.1092
62494,Advanced BM25,110091,ndcg_cut.10,0.1013
62495,Advanced BM25,110091,ndcg_cut.100,0.2619
62552,Advanced BM25,110101,map,0.469
62553,Advanced BM25,110101,recip_rank,0.3333
62554,Advanced BM25,110101,P.5,0.6
62555,Advanced BM25,110101,P.10,0.5
62556,Advanced BM25,110101,P.100,0.05
62557,Advanced BM25,110101,ndcg_cut.5,0.3442
62558,Advanced BM25,110101,ndcg_cut.10,0.514
62559,Advanced BM25,110101,ndcg_cut.100,0.514
62656,Advanced BM25,110156,map,0.0046
62657,Advanced BM25,110156,recip_rank,0.0185
62658,Advanced BM25,110156,P.5,0.0
62659,Advanced BM25,110156,P.10,0.0
62660,Advanced BM25,110156,P.100,0.01
62661,Advanced BM25,110156,ndcg_cut.5,0.0
62662,Advanced BM25,110156,ndcg_cut.10,0.0
62663,Advanced BM25,110156,ndcg_cut.100,0.0413
62664,Advanced BM25,110160,map,0.7687
62665,Advanced BM25,110160,recip_rank,1.0
62666,Advanced BM25,110160,P.5,0.8
62667,Advanced BM25,110160,P.10,0.7
62668,Advanced BM25,110160,P.100,0.08
62669,Advanced BM25,110160,ndcg_cut.5,0.5869
62670,Advanced BM25,110160,ndcg_cut.10,0.7361
62671,Advanced BM25,110160,ndcg_cut.100,0.7878
63504,Advanced BM25,110592,map,0.7684
63505,Advanced BM25,110592,recip_rank,1.0
63506,Advanced BM25,110592,P.5,0.8
63507,Advanced BM25,110592,P.10,0.5
63508,Advanced BM25,110592,P.100,0.06
63509,Advanced BM25,110592,ndcg_cut.5,0.6285
63510,Advanced BM25,110592,ndcg_cut.10,0.6151
63511,Advanced BM25,110592,ndcg_cut.100,0.7119
61560,Advanced BM25,11066,map,0.8755
61561,Advanced BM25,11066,recip_rank,1.0
61562,Advanced BM25,11066,P.5,0.8
61563,Advanced BM25,11066,P.10,0.8
61564,Advanced BM25,11066,P.100,0.08
61565,Advanced BM25,11066,ndcg_cut.5,0.6724
61566,Advanced BM25,11066,ndcg_cut.10,0.8392
61567,Advanced BM25,11066,ndcg_cut.100,0.8392
63888,Advanced BM25,110835,map,1.0
63889,Advanced BM25,110835,recip_rank,1.0
63890,Advanced BM25,110835,P.5,0.8
63891,Advanced BM25,110835,P.10,0.4
63892,Advanced BM25,110835,P.100,0.04
63893,Advanced BM25,110835,ndcg_cut.5,0.8596
63894,Advanced BM25,110835,ndcg_cut.10,0.8596
63895,Advanced BM25,110835,ndcg_cut.100,0.8596
63992,Advanced BM25,110894,map,0.7045
63993,Advanced BM25,110894,recip_rank,1.0
63994,Advanced BM25,110894,P.5,0.6
63995,Advanced BM25,110894,P.10,0.5
63996,Advanced BM25,110894,P.100,0.06
63997,Advanced BM25,110894,ndcg_cut.5,0.4406
63998,Advanced BM25,110894,ndcg_cut.10,0.6659
63999,Advanced BM25,110894,ndcg_cut.100,0.7206
61608,Advanced BM25,11105,map,0.9444
61609,Advanced BM25,11105,recip_rank,1.0
61610,Advanced BM25,11105,P.5,1.0
61611,Advanced BM25,11105,P.10,0.6
61612,Advanced BM25,11105,P.100,0.06
61613,Advanced BM25,11105,ndcg_cut.5,0.7379
61614,Advanced BM25,11105,ndcg_cut.10,0.8066
61615,Advanced BM25,11105,ndcg_cut.100,0.8066
64320,Advanced BM25,111134,map,0.581
64321,Advanced BM25,111134,recip_rank,1.0
64322,Advanced BM25,111134,P.5,0.4
64323,Advanced BM25,111134,P.10,0.2
64324,Advanced BM25,111134,P.100,0.04
64325,Advanced BM25,111134,ndcg_cut.5,0.6351
64326,Advanced BM25,111134,ndcg_cut.10,0.6351
64327,Advanced BM25,111134,ndcg_cut.100,0.7579
64480,Advanced BM25,111232,map,0.2945
64481,Advanced BM25,111232,recip_rank,1.0
64482,Advanced BM25,111232,P.5,0.2
64483,Advanced BM25,111232,P.10,0.1
64484,Advanced BM25,111232,P.100,0.03
64485,Advanced BM25,111232,ndcg_cut.5,0.2808
64486,Advanced BM25,111232,ndcg_cut.10,0.2808
64487,Advanced BM25,111232,ndcg_cut.100,0.4524
65432,Advanced BM25,111975,map,0.3024
65433,Advanced BM25,111975,recip_rank,1.0
65434,Advanced BM25,111975,P.5,0.4
65435,Advanced BM25,111975,P.10,0.2
65436,Advanced BM25,111975,P.100,0.04
65437,Advanced BM25,111975,ndcg_cut.5,0.4537
65438,Advanced BM25,111975,ndcg_cut.10,0.4033
65439,Advanced BM25,111975,ndcg_cut.100,0.5639
65904,Advanced BM25,112368,map,0.8973
65905,Advanced BM25,112368,recip_rank,1.0
65906,Advanced BM25,112368,P.5,1.0
65907,Advanced BM25,112368,P.10,0.8
65908,Advanced BM25,112368,P.100,0.12
65909,Advanced BM25,112368,ndcg_cut.5,0.8496
65910,Advanced BM25,112368,ndcg_cut.10,0.8483
65911,Advanced BM25,112368,ndcg_cut.100,0.9433
61800,Advanced BM25,11238,map,0.7709
61801,Advanced BM25,11238,recip_rank,1.0
61802,Advanced BM25,11238,P.5,1.0
61803,Advanced BM25,11238,P.10,0.9
61804,Advanced BM25,11238,P.100,0.11
61805,Advanced BM25,11238,ndcg_cut.5,0.82
61806,Advanced BM25,11238,ndcg_cut.10,0.831
61807,Advanced BM25,11238,ndcg_cut.100,0.8095
61816,Advanced BM25,11242,map,0.0
61817,Advanced BM25,11242,recip_rank,0.0
61818,Advanced BM25,11242,P.5,0.0
61819,Advanced BM25,11242,P.10,0.0
61820,Advanced BM25,11242,P.100,0.0
61821,Advanced BM25,11242,ndcg_cut.5,0.0
61822,Advanced BM25,11242,ndcg_cut.10,0.0
61823,Advanced BM25,11242,ndcg_cut.100,0.0
66032,Advanced BM25,112462,map,0.0509
66033,Advanced BM25,112462,recip_rank,0.1111
66034,Advanced BM25,112462,P.5,0.0
66035,Advanced BM25,112462,P.10,0.1
66036,Advanced BM25,112462,P.100,0.02
66037,Advanced BM25,112462,ndcg_cut.5,0.0
66038,Advanced BM25,112462,ndcg_cut.10,0.16
66039,Advanced BM25,112462,ndcg_cut.100,0.2074
66144,Advanced BM25,112553,map,0.0
66145,Advanced BM25,112553,recip_rank,0.0
66146,Advanced BM25,112553,P.5,0.0
66147,Advanced BM25,112553,P.10,0.0
66148,Advanced BM25,112553,P.100,0.0
66149,Advanced BM25,112553,ndcg_cut.5,0.0
66150,Advanced BM25,112553,ndcg_cut.10,0.0
66151,Advanced BM25,112553,ndcg_cut.100,0.0
61856,Advanced BM25,11298,map,0.6104
61857,Advanced BM25,11298,recip_rank,1.0
61858,Advanced BM25,11298,P.5,0.6
61859,Advanced BM25,11298,P.10,0.7
61860,Advanced BM25,11298,P.100,0.09
61861,Advanced BM25,11298,ndcg_cut.5,0.3578
61862,Advanced BM25,11298,ndcg_cut.10,0.5625
61863,Advanced BM25,11298,ndcg_cut.100,0.682
61936,Advanced BM25,11364,map,0.2667
61937,Advanced BM25,11364,recip_rank,0.3333
61938,Advanced BM25,11364,P.5,0.2
61939,Advanced BM25,11364,P.10,0.2
61940,Advanced BM25,11364,P.100,0.02
61941,Advanced BM25,11364,ndcg_cut.5,0.3066
61942,Advanced BM25,11364,ndcg_cut.10,0.4838
61943,Advanced BM25,11364,ndcg_cut.100,0.4838
62000,Advanced BM25,11409,map,0.9255
62001,Advanced BM25,11409,recip_rank,1.0
62002,Advanced BM25,11409,P.5,0.8
62003,Advanced BM25,11409,P.10,0.9
62004,Advanced BM25,11409,P.100,0.11
62005,Advanced BM25,11409,ndcg_cut.5,0.6534
62006,Advanced BM25,11409,ndcg_cut.10,0.7969
62007,Advanced BM25,11409,ndcg_cut.100,0.8476
68432,Advanced BM25,114316,map,0.5631
68433,Advanced BM25,114316,recip_rank,0.5
68434,Advanced BM25,114316,P.5,0.6
68435,Advanced BM25,114316,P.10,0.6
68436,Advanced BM25,114316,P.100,0.1
68437,Advanced BM25,114316,ndcg_cut.5,0.4448
68438,Advanced BM25,114316,ndcg_cut.10,0.5728
68439,Advanced BM25,114316,ndcg_cut.100,0.7273
57488,Advanced BM25,114709,map,0.9667
57489,Advanced BM25,114709,recip_rank,1.0
57490,Advanced BM25,114709,P.5,0.8
57491,Advanced BM25,114709,P.10,0.5
57492,Advanced BM25,114709,P.100,0.05
57493,Advanced BM25,114709,ndcg_cut.5,0.8086
57494,Advanced BM25,114709,ndcg_cut.10,0.8988
57495,Advanced BM25,114709,ndcg_cut.100,0.8988
57664,Advanced BM25,114774,map,0.0153
57665,Advanced BM25,114774,recip_rank,0.0385
57666,Advanced BM25,114774,P.5,0.0
57667,Advanced BM25,114774,P.10,0.0
57668,Advanced BM25,114774,P.100,0.02
57669,Advanced BM25,114774,ndcg_cut.5,0.0
57670,Advanced BM25,114774,ndcg_cut.10,0.0
57671,Advanced BM25,114774,ndcg_cut.100,0.0938
57768,Advanced BM25,114822,map,0.0125
57769,Advanced BM25,114822,recip_rank,0.0385
57770,Advanced BM25,114822,P.5,0.0
57771,Advanced BM25,114822,P.10,0.0
57772,Advanced BM25,114822,P.100,0.02
57773,Advanced BM25,114822,ndcg_cut.5,0.0
57774,Advanced BM25,114822,ndcg_cut.10,0.0
57775,Advanced BM25,114822,ndcg_cut.100,0.1142
57800,Advanced BM25,114835,map,0.0
57801,Advanced BM25,114835,recip_rank,0.0
57802,Advanced BM25,114835,P.5,0.0
57803,Advanced BM25,114835,P.10,0.0
57804,Advanced BM25,114835,P.100,0.0
57805,Advanced BM25,114835,ndcg_cut.5,0.0
57806,Advanced BM25,114835,ndcg_cut.10,0.0
57807,Advanced BM25,114835,ndcg_cut.100,0.0
58384,Advanced BM25,115219,map,0.6926
58385,Advanced BM25,115219,recip_rank,1.0
58386,Advanced BM25,115219,P.5,0.6
58387,Advanced BM25,115219,P.10,0.5
58388,Advanced BM25,115219,P.100,0.05
58389,Advanced BM25,115219,ndcg_cut.5,0.4779
58390,Advanced BM25,115219,ndcg_cut.10,0.7221
58391,Advanced BM25,115219,ndcg_cut.100,0.7221
58720,Advanced BM25,115463,map,0.3333
58721,Advanced BM25,115463,recip_rank,1.0
58722,Advanced BM25,115463,P.5,0.2
58723,Advanced BM25,115463,P.10,0.2
58724,Advanced BM25,115463,P.100,0.02
58725,Advanced BM25,115463,ndcg_cut.5,0.2808
58726,Advanced BM25,115463,ndcg_cut.10,0.4808
58727,Advanced BM25,115463,ndcg_cut.100,0.4808
59256,Advanced BM25,115879,map,0.4056
59257,Advanced BM25,115879,recip_rank,1.0
59258,Advanced BM25,115879,P.5,0.4
59259,Advanced BM25,115879,P.10,0.3
59260,Advanced BM25,115879,P.100,0.04
59261,Advanced BM25,115879,ndcg_cut.5,0.5728
59262,Advanced BM25,115879,ndcg_cut.10,0.5954
59263,Advanced BM25,115879,ndcg_cut.100,0.6387
62216,Advanced BM25,11594,map,0.04
62217,Advanced BM25,11594,recip_rank,0.2
62218,Advanced BM25,11594,P.5,0.2
62219,Advanced BM25,11594,P.10,0.1
62220,Advanced BM25,11594,P.100,0.01
62221,Advanced BM25,11594,ndcg_cut.5,0.0845
62222,Advanced BM25,11594,ndcg_cut.10,0.0845
62223,Advanced BM25,11594,ndcg_cut.100,0.0845
59312,Advanced BM25,115944,map,0.2882
59313,Advanced BM25,115944,recip_rank,1.0
59314,Advanced BM25,115944,P.5,0.4
59315,Advanced BM25,115944,P.10,0.2
59316,Advanced BM25,115944,P.100,0.03
59317,Advanced BM25,115944,ndcg_cut.5,0.6332
59318,Advanced BM25,115944,ndcg_cut.10,0.5808
59319,Advanced BM25,115944,ndcg_cut.100,0.6221
59424,Advanced BM25,116029,map,0.3704
59425,Advanced BM25,116029,recip_rank,0.3333
59426,Advanced BM25,116029,P.5,0.2
59427,Advanced BM25,116029,P.10,0.4
59428,Advanced BM25,116029,P.100,0.05
59429,Advanced BM25,116029,ndcg_cut.5,0.0984
59430,Advanced BM25,116029,ndcg_cut.10,0.4292
59431,Advanced BM25,116029,ndcg_cut.100,0.5255
59472,Advanced BM25,116064,map,0.8
59473,Advanced BM25,116064,recip_rank,1.0
59474,Advanced BM25,116064,P.5,0.8
59475,Advanced BM25,116064,P.10,0.4
59476,Advanced BM25,116064,P.100,0.04
59477,Advanced BM25,116064,ndcg_cut.5,0.902
59478,Advanced BM25,116064,ndcg_cut.10,0.902
59479,Advanced BM25,116064,ndcg_cut.100,0.902
62272,Advanced BM25,11650,map,0.8767
62273,Advanced BM25,11650,recip_rank,1.0
62274,Advanced BM25,11650,P.5,0.8
62275,Advanced BM25,11650,P.10,0.5
62276,Advanced BM25,11650,P.100,0.05
62277,Advanced BM25,11650,ndcg_cut.5,0.7799
62278,Advanced BM25,11650,ndcg_cut.10,0.8701
62279,Advanced BM25,11650,ndcg_cut.100,0.8701
60480,Advanced BM25,116750,map,0.0458
60481,Advanced BM25,116750,recip_rank,0.0455
60482,Advanced BM25,116750,P.5,0.0
60483,Advanced BM25,116750,P.10,0.0
60484,Advanced BM25,116750,P.100,0.04
60485,Advanced BM25,116750,ndcg_cut.5,0.0
60486,Advanced BM25,116750,ndcg_cut.10,0.0
60487,Advanced BM25,116750,ndcg_cut.100,0.2397
60576,Advanced BM25,116855,map,0.4918
60577,Advanced BM25,116855,recip_rank,1.0
60578,Advanced BM25,116855,P.5,0.8
60579,Advanced BM25,116855,P.10,0.5
60580,Advanced BM25,116855,P.100,0.07
60581,Advanced BM25,116855,ndcg_cut.5,0.659
60582,Advanced BM25,116855,ndcg_cut.10,0.5464
60583,Advanced BM25,116855,ndcg_cut.100,0.6373
60672,Advanced BM25,116929,map,0.4
60673,Advanced BM25,116929,recip_rank,1.0
60674,Advanced BM25,116929,P.5,0.4
60675,Advanced BM25,116929,P.10,0.3
60676,Advanced BM25,116929,P.100,0.03
60677,Advanced BM25,116929,ndcg_cut.5,0.6332
60678,Advanced BM25,116929,ndcg_cut.10,0.7094
60679,Advanced BM25,116929,ndcg_cut.100,0.7094
60928,Advanced BM25,117095,map,0.5033
60929,Advanced BM25,117095,recip_rank,1.0
60930,Advanced BM25,117095,P.5,0.6
60931,Advanced BM25,117095,P.10,0.4
60932,Advanced BM25,117095,P.100,0.05
60933,Advanced BM25,117095,ndcg_cut.5,0.5301
60934,Advanced BM25,117095,ndcg_cut.10,0.5902
60935,Advanced BM25,117095,ndcg_cut.100,0.6523
60960,Advanced BM25,117141,map,0.4325
60961,Advanced BM25,117141,recip_rank,1.0
60962,Advanced BM25,117141,P.5,0.4
60963,Advanced BM25,117141,P.10,0.3
60964,Advanced BM25,117141,P.100,0.06
60965,Advanced BM25,117141,ndcg_cut.5,0.3276
60966,Advanced BM25,117141,ndcg_cut.10,0.3523
60967,Advanced BM25,117141,ndcg_cut.100,0.5895
60976,Advanced BM25,117161,map,0.0175
60977,Advanced BM25,117161,recip_rank,0.0714
60978,Advanced BM25,117161,P.5,0.0
60979,Advanced BM25,117161,P.10,0.0
60980,Advanced BM25,117161,P.100,0.02
60981,Advanced BM25,117161,ndcg_cut.5,0.0
60982,Advanced BM25,117161,ndcg_cut.10,0.0
60983,Advanced BM25,117161,ndcg_cut.100,0.1447
61144,Advanced BM25,117244,map,0.3796
61145,Advanced BM25,117244,recip_rank,1.0
61146,Advanced BM25,117244,P.5,0.4
61147,Advanced BM25,117244,P.10,0.2
61148,Advanced BM25,117244,P.100,0.04
61149,Advanced BM25,117244,ndcg_cut.5,0.3561
61150,Advanced BM25,117244,ndcg_cut.10,0.3304
61151,Advanced BM25,117244,ndcg_cut.100,0.4684
62384,Advanced BM25,11729,map,0.0066
62385,Advanced BM25,11729,recip_rank,0.0526
62386,Advanced BM25,11729,P.5,0.0
62387,Advanced BM25,11729,P.10,0.0
62388,Advanced BM25,11729,P.100,0.01
62389,Advanced BM25,11729,ndcg_cut.5,0.0
62390,Advanced BM25,11729,ndcg_cut.10,0.0
62391,Advanced BM25,11729,ndcg_cut.100,0.0355
61400,Advanced BM25,117430,map,0.1459
61401,Advanced BM25,117430,recip_rank,1.0
61402,Advanced BM25,117430,P.5,0.4
61403,Advanced BM25,117430,P.10,0.2
61404,Advanced BM25,117430,P.100,0.04
61405,Advanced BM25,117430,ndcg_cut.5,0.2352
61406,Advanced BM25,117430,ndcg_cut.10,0.1767
61407,Advanced BM25,117430,ndcg_cut.100,0.2187
62440,Advanced BM25,11754,map,0.17
62441,Advanced BM25,11754,recip_rank,0.3333
62442,Advanced BM25,11754,P.5,0.2
62443,Advanced BM25,11754,P.10,0.2
62444,Advanced BM25,11754,P.100,0.05
62445,Advanced BM25,11754,ndcg_cut.5,0.1092
62446,Advanced BM25,11754,ndcg_cut.10,0.1688
62447,Advanced BM25,11754,ndcg_cut.100,0.3296
61688,Advanced BM25,117656,map,0.1679
61689,Advanced BM25,117656,recip_rank,0.3333
61690,Advanced BM25,117656,P.5,0.2
61691,Advanced BM25,117656,P.10,0.3
61692,Advanced BM25,117656,P.100,0.04
61693,Advanced BM25,117656,ndcg_cut.5,0.1696
61694,Advanced BM25,117656,ndcg_cut.10,0.3466
61695,Advanced BM25,117656,ndcg_cut.100,0.3922
62496,Advanced BM25,11788,map,0.5139
62497,Advanced BM25,11788,recip_rank,1.0
62498,Advanced BM25,11788,P.5,0.6
62499,Advanced BM25,11788,P.10,0.4
62500,Advanced BM25,11788,P.100,0.04
62501,Advanced BM25,11788,ndcg_cut.5,0.489
62502,Advanced BM25,11788,ndcg_cut.10,0.5313
62503,Advanced BM25,11788,ndcg_cut.100,0.5313
61976,Advanced BM25,117894,map,0.0
61977,Advanced BM25,117894,recip_rank,0.0
61978,Advanced BM25,117894,P.5,0.0
61979,Advanced BM25,117894,P.10,0.0
61980,Advanced BM25,117894,P.100,0.0
61981,Advanced BM25,117894,ndcg_cut.5,0.0
61982,Advanced BM25,117894,ndcg_cut.10,0.0
61983,Advanced BM25,117894,ndcg_cut.100,0.0
62296,Advanced BM25,118158,map,0.5833
62297,Advanced BM25,118158,recip_rank,1.0
62298,Advanced BM25,118158,P.5,0.6
62299,Advanced BM25,118158,P.10,0.4
62300,Advanced BM25,118158,P.100,0.04
62301,Advanced BM25,118158,ndcg_cut.5,0.592
62302,Advanced BM25,118158,ndcg_cut.10,0.6636
62303,Advanced BM25,118158,ndcg_cut.100,0.6636
62352,Advanced BM25,118202,map,0.0051
62353,Advanced BM25,118202,recip_rank,0.0769
62354,Advanced BM25,118202,P.5,0.0
62355,Advanced BM25,118202,P.10,0.0
62356,Advanced BM25,118202,P.100,0.01
62357,Advanced BM25,118202,ndcg_cut.5,0.0
62358,Advanced BM25,118202,ndcg_cut.10,0.0
62359,Advanced BM25,118202,ndcg_cut.100,0.0519
62376,Advanced BM25,118224,map,0.0426
62377,Advanced BM25,118224,recip_rank,0.0435
62378,Advanced BM25,118224,P.5,0.0
62379,Advanced BM25,118224,P.10,0.0
62380,Advanced BM25,118224,P.100,0.03
62381,Advanced BM25,118224,ndcg_cut.5,0.0
62382,Advanced BM25,118224,ndcg_cut.10,0.0
62383,Advanced BM25,118224,ndcg_cut.100,0.2328
62792,Advanced BM25,118431,map,0.3322
62793,Advanced BM25,118431,recip_rank,1.0
62794,Advanced BM25,118431,P.5,0.6
62795,Advanced BM25,118431,P.10,0.3
62796,Advanced BM25,118431,P.100,0.06
62797,Advanced BM25,118431,ndcg_cut.5,0.5509
62798,Advanced BM25,118431,ndcg_cut.10,0.4454
62799,Advanced BM25,118431,ndcg_cut.100,0.5578
62832,Advanced BM25,118454,map,0.0
62833,Advanced BM25,118454,recip_rank,0.0
62834,Advanced BM25,118454,P.5,0.0
62835,Advanced BM25,118454,P.10,0.0
62836,Advanced BM25,118454,P.100,0.0
62837,Advanced BM25,118454,ndcg_cut.5,0.0
62838,Advanced BM25,118454,ndcg_cut.10,0.0
62839,Advanced BM25,118454,ndcg_cut.100,0.0
62992,Advanced BM25,118522,map,0.6715
62993,Advanced BM25,118522,recip_rank,1.0
62994,Advanced BM25,118522,P.5,0.8
62995,Advanced BM25,118522,P.10,0.6
62996,Advanced BM25,118522,P.100,0.07
62997,Advanced BM25,118522,ndcg_cut.5,0.659
62998,Advanced BM25,118522,ndcg_cut.10,0.6566
62999,Advanced BM25,118522,ndcg_cut.100,0.7158
63824,Advanced BM25,118994,map,0.4083
63825,Advanced BM25,118994,recip_rank,1.0
63826,Advanced BM25,118994,P.5,0.4
63827,Advanced BM25,118994,P.10,0.3
63828,Advanced BM25,118994,P.100,0.03
63829,Advanced BM25,118994,ndcg_cut.5,0.2953
63830,Advanced BM25,118994,ndcg_cut.10,0.4195
63831,Advanced BM25,118994,ndcg_cut.100,0.4195
64280,Advanced BM25,119309,map,0.0051
64281,Advanced BM25,119309,recip_rank,0.0152
64282,Advanced BM25,119309,P.5,0.0
64283,Advanced BM25,119309,P.10,0.0
64284,Advanced BM25,119309,P.100,0.01
64285,Advanced BM25,119309,ndcg_cut.5,0.0
64286,Advanced BM25,119309,ndcg_cut.10,0.0
64287,Advanced BM25,119309,ndcg_cut.100,0.0774
62824,Advanced BM25,11952,map,0.3929
62825,Advanced BM25,11952,recip_rank,1.0
62826,Advanced BM25,11952,P.5,0.6
62827,Advanced BM25,11952,P.10,0.3
62828,Advanced BM25,11952,P.100,0.03
62829,Advanced BM25,11952,ndcg_cut.5,0.5301
62830,Advanced BM25,11952,ndcg_cut.10,0.4667
62831,Advanced BM25,11952,ndcg_cut.100,0.4667
64744,Advanced BM25,119603,map,0.731
64745,Advanced BM25,119603,recip_rank,1.0
64746,Advanced BM25,119603,P.5,0.6
64747,Advanced BM25,119603,P.10,0.4
64748,Advanced BM25,119603,P.100,0.05
64749,Advanced BM25,119603,ndcg_cut.5,0.5437
64750,Advanced BM25,119603,ndcg_cut.10,0.675
64751,Advanced BM25,119603,ndcg_cut.100,0.7414
64760,Advanced BM25,119633,map,0.0
64761,Advanced BM25,119633,recip_rank,0.0
64762,Advanced BM25,119633,P.5,0.0
64763,Advanced BM25,119633,P.10,0.0
64764,Advanced BM25,119633,P.100,0.0
64765,Advanced BM25,119633,ndcg_cut.5,0.0
64766,Advanced BM25,119633,ndcg_cut.10,0.0
64767,Advanced BM25,119633,ndcg_cut.100,0.0
62888,Advanced BM25,11983,map,0.7308
62889,Advanced BM25,11983,recip_rank,1.0
62890,Advanced BM25,11983,P.5,1.0
62891,Advanced BM25,11983,P.10,0.7
62892,Advanced BM25,11983,P.100,0.08
62893,Advanced BM25,11983,ndcg_cut.5,0.7948
62894,Advanced BM25,11983,ndcg_cut.10,0.8199
62895,Advanced BM25,11983,ndcg_cut.100,0.8443
65088,Advanced BM25,119892,map,0.0044
65089,Advanced BM25,119892,recip_rank,0.0222
65090,Advanced BM25,119892,P.5,0.0
65091,Advanced BM25,119892,P.10,0.0
65092,Advanced BM25,119892,P.100,0.01
65093,Advanced BM25,119892,ndcg_cut.5,0.0
65094,Advanced BM25,119892,ndcg_cut.10,0.0
65095,Advanced BM25,119892,ndcg_cut.100,0.0657
62936,Advanced BM25,11998,map,0.0
62937,Advanced BM25,11998,recip_rank,0.0
62938,Advanced BM25,11998,P.5,0.0
62939,Advanced BM25,11998,P.10,0.0
62940,Advanced BM25,11998,P.100,0.0
62941,Advanced BM25,11998,ndcg_cut.5,0.0
62942,Advanced BM25,11998,ndcg_cut.10,0.0
62943,Advanced BM25,11998,ndcg_cut.100,0.0
62944,Advanced BM25,12004,map,1.0
62945,Advanced BM25,12004,recip_rank,1.0
62946,Advanced BM25,12004,P.5,1.0
62947,Advanced BM25,12004,P.10,0.8
62948,Advanced BM25,12004,P.100,0.08
62949,Advanced BM25,12004,ndcg_cut.5,1.0
